url,clicks_before,impressions_before,position_before,clicks_after,impressions_after,position_after,impression_change,click_change
https://dreamlab.id/rahasia-kulit-glowing-devina-karamoy/,0,0,0,0,3,6.666666666666667,3,0
https://dreamlab.id/tips-membuat-konten-viral/,0,0,0,0,3,38.333333333333336,3,0
https://dreamlab.id/pkrt/,3,7,14,1,11,11.545454545454545,4,-2
https://dreamlab.id/career/,1,42,9.285714285714286,4,46,9.847826086956522,4,3
https://dreamlab.id/jenis-vitamin-c-whitening-terbaik/,1,32,10.3125,1,36,8.11111111111111,4,0
https://dreamlab.id/maklon-hair-treatment-salon-premium/,0,6,3.8333333333333335,0,10,7.9,4,0
https://dreamlab.id/rebranding-produk-kosmetik/,0,9,6.222222222222222,0,13,6.3076923076923075,4,0
https://dreamlab.id/tren-sunscreen-2025-6-produk-yang-siap-jadi-bisnis/,0,6,7,0,10,4.7,4,0
https://dreamlab.id/cara-membuka-offline-store-kosmetik-2026/,1,58,7.637931034482759,1,63,7.142857142857143,5,0
https://dreamlab.id/maklon-facial-wash-gentle/,0,6,8,0,11,9,5,0
https://dreamlab.id/maklon-kosmetik-serum-exosome-pdrn-dreamlab/,0,3,8,1,8,7,5,1
https://dreamlab.id/perbedaan-edp-edt/,0,76,16.486842105263158,0,81,13.11111111111111,5,0
https://dreamlab.id/produk/footcare/foot-cream/,0,3,5.666666666666667,0,8,6,5,0
https://dreamlab.id/produk/decorative/make-up/mascara/,0,0,0,0,5,7,5,0
https://dreamlab.id/jasa-maklon-kosmetik-bandung/,0,41,9.048780487804878,0,47,10.127659574468085,6,0
https://dreamlab.id/produk/decorative/make-up/,0,0,0,0,6,7.833333333333333,6,0
https://dreamlab.id/maklon-kosmetik-jakarta-skala-besar/,1,8,7.625,2,15,5.533333333333333,7,1
https://dreamlab.id/produk/babycare/baby-shampoo/,0,2,8.5,2,9,7.666666666666667,7,2
https://www.dreamlab.id/parfum/,0,0,0,0,7,51.57142857142857,7,0
https://dreamlab.id/biaya-maklon-parfum-moq-kecil/,1,76,6.9868421052631575,2,84,7.357142857142857,8,1
https://dreamlab.id/cara-menentukan-harga-jual-produk-kosmetik/,1,19,6.2631578947368425,0,27,7,8,-1
https://dreamlab.id/maklon-parfum-anak-custom-aroma/,1,5,3,1,13,5.3076923076923075,8,0
https://dreamlab.id/maklon-skincare-batam/,1,36,7.027777777777778,0,44,10.75,8,-1
https://dreamlab.id/maklon-body-care/,0,1,91,0,9,15,8,0
https://dreamlab.id/panduan-maklon-deodorant-bpom/,0,42,6.857142857142857,4,50,6.62,8,4
https://dreamlab.id/perbedaan-micellar-water-dan-toner/,0,28,25.964285714285715,0,36,21.86111111111111,8,0
https://dreamlab.id/produk/bodycare/organic-soap/,0,5,20.6,1,13,17.615384615384617,8,1
https://dreamlab.id/produk/bodycare/body-serum/,0,0,0,1,8,11.5,8,1
https://dreamlab.id/produk/babycare/baby-lotion/,0,0,0,0,8,8.5,8,0
https://dreamlab.id/category/maklon-bodycare/,0,5,13.6,1,14,11.928571428571429,9,1
https://dreamlab.id/produk/bodycare/deodorant-spray/,0,4,6.25,3,13,6.461538461538462,9,3
https://dreamlab.id/jasa-maklon-kosmetik/,0,0,0,0,9,10.11111111111111,9,0
https://dreamlab.id/pabrik-parfum/,0,0,0,0,9,9,9,0
https://dreamlab.id/perbedaan-oem-vs-odm/,0,2,6,0,12,6.5,10,0
https://dreamlab.id/produk/babycare/,0,37,24.35135135135135,3,47,14.148936170212766,10,3
https://dreamlab.id/pabrik-shampoo-merek-sendiri/,0,18,16.833333333333336,1,29,9.827586206896552,11,1
https://dreamlab.id/pabrik-kosmetik/,0,0,0,0,12,17.416666666666668,12,0
https://dreamlab.id/maklon-parfum-custom-dreamlab/,0,14,10.571428571428571,2,27,6.925925925925926,13,2
https://dreamlab.id/tren-cleanical-beauty-produk-skincare-paling-dicari-tahun-2026/,1,142,6.387323943661972,2,156,5.9743589743589745,14,1
https://dreamlab.id/produk/bodycare/deodorant-roll-on/,0,2,7.5,1,16,14.25,14,1
https://dreamlab.id/maklon-baby-care/,0,0,0,1,15,25,15,1
https://dreamlab.id/private-label-kosmetik/,0,0,0,0,16,21,16,0
https://dreamlab.id/about-us/,0,12,11.166666666666666,0,29,14.551724137931034,17,0
https://dreamlab.id/produk/babycare/baby-2in1-wash/,0,0,0,1,18,11.055555555555555,18,1
https://dreamlab.id/jasa-maklon-parfum-moq-rendah/,3,31,7.935483870967742,1,50,7.2,19,-2
https://dreamlab.id/estimasi-biaya-maklon-kosmetik/,0,0,0,0,21,11.761904761904763,21,0
https://dreamlab.id/perbedaan-bpom-notifikasi-vs-izin-edar-kosmetik/,1,16,6.125,1,39,6.9743589743589745,23,0
https://dreamlab.id/affiliate-kol-brand-skincare/,0,45,13.355555555555556,0,70,9.114285714285714,25,0
https://dreamlab.id/cara-hitunghpp-produk-kosmeti/,1,128,5.1640625,1,156,5.1923076923076925,28,0
https://dreamlab.id/urutan-pabrik-skincare-terbaik-indonesia/,8,650,9.653846153846153,18,690,7.598550724637681,40,10
https://dreamlab.id/jasa-maklon-parfum-bali-terbaik-terlengkap/,0,1,11,6,52,8.307692307692307,51,6
https://dreamlab.id/parfum-pheromone-bisnis-parfum/,0,55,7.254545454545455,1,122,7.344262295081967,67,1
https://dreamlab.id/contoh-kalimat-iklan-kosmetik-unik/,2,186,9.978494623655914,0,291,8.048109965635739,105,-2
https://dreamlab.id/jenis-alkohol-dalam-parfum/,3,339,9.43952802359882,3,481,8.056133056133056,142,0
