query,clicks_c90,clicks_p90,clicks_delta,clicks_pct_change,impressions_c90,impressions_p90,impressions_delta,ctr_c90_pct,ctr_p90_pct,ctr_delta_pp,position_c90,position_p90,position_delta,c30_clicks,p30_clicks,clicks_16m,impressions_16m,trend,business_intent,brand
manfaat moisturizer panthenol,0,0,0,,1,1,0,0.0,0.0,,16.0,14.0,2.0,0,0,0,2,stable,informational,False
manfaat natural astaxanthin,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat niacinamide 5 persen untuk wajah,0,0,0,,2,0,2,0.0,0.0,,6.5,,,0,0,0,2,stable,informational,False
manfaat obat astaxanthin,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat panthenol,0,0,0,,7,9,-2,0.0,0.0,,31.0,40.8,-9.8,0,0,0,28,stable,informational,False
manfaat panthenol bagi wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat panthenol dalam skincare,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat panthenol dan ceramide untuk wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,4,stable,informational,False
manfaat panthenol untuk kulit,0,0,0,,0,6,-6,0.0,0.0,,,12.0,,0,0,0,9,stable,informational,False
manfaat panthenol untuk kulit wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,3,stable,informational,False
manfaat panthenol untuk wajah,0,0,0,,17,23,-6,0.49,0.0,,25.7,23.6,2.1,0,0,1,203,stable,informational,False
manfaat panthenol untuk wajah berjerawat,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
manfaat peeling ketiak,0,0,0,,0,7,-7,0.0,0.0,,,3.0,,0,0,0,7,stable,informational,False
manfaat shampo ginseng,0,0,0,,5,0,5,0.0,0.0,,42.8,,,0,0,0,5,stable,informational,False
manfaat super glutathione astaxanthin,0,0,0,,2,0,2,0.0,0.0,,3.0,,,0,0,0,2,stable,informational,False
manfaat tonic rambut,0,0,0,,1,0,1,0.0,0.0,,47.0,,,0,0,0,1,stable,informational,False
manfaat viva moisturizer gel,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat wardah moisturizer gel,0,0,0,,3,0,3,0.0,0.0,,3.0,,,0,0,0,3,stable,informational,False
manfaat wardah symradiance 399 moisturizer,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
manfaat witch hazel,0,0,0,,1,0,1,0.0,0.0,,29.0,,,0,0,0,2,stable,informational,False
manfaat witch hazel untuk wajah,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
maxie skincare punya siapa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
maybelline pt apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
memutihkan badan pakai apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
memutihkan ketiak secara alami,0,0,0,,0,1,-1,0.0,0.0,,,10.0,,0,0,0,1,stable,informational,False
merek apa,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
micellar water dan toner apa bedanya,0,0,0,,1,0,1,0.0,0.0,,27.0,,,0,0,0,1,stable,informational,False
micellar water dan toner apakah sama,0,0,0,,6,12,-6,0.0,0.0,,21.0,25.8,-4.8,0,0,0,24,stable,informational,False
micellar water sama toner apa bedanya,0,0,0,,2,2,0,0.0,0.0,,15.5,22.5,-7.0,0,0,0,6,stable,informational,False
mintel beauty trends 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
mohamad prapanca kekayaan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
moisturizer dan cream apakah sama,0,0,0,,8,4,4,0.0,0.0,,11.8,11.8,0.0,0,0,0,12,stable,informational,False
moisturizer gel untuk apa,0,0,0,,10,1,9,0.0,0.0,,9.2,11.0,-1.8,0,0,0,11,stable,informational,False
moisturizer gel untuk kulit apa,0,0,0,,3,0,3,0.0,0.0,,6.0,,,0,0,0,3,stable,informational,False
moisturizer itu apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
moisturizer sama cream apakah sama,0,0,0,,2,0,2,0.0,0.0,,7.0,,,0,0,0,2,stable,informational,False
moisturizing gel untuk apa,0,0,0,,3,0,3,0.0,0.0,,10.7,,,0,0,0,3,stable,informational,False
mutihin badan pakai apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
natur e astaxanthin review,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
naturoksi obat apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
niacinamide 2 persen untuk apa,0,0,0,,6,0,6,0.0,0.0,,10.8,,,0,0,0,6,stable,informational,False
niacinamide berapa persen untuk mencerahkan kulit,0,0,0,,1,0,1,0.0,0.0,,9.0,,,0,0,0,1,stable,informational,False
obat astaxanthin untuk apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
obat asthin force 12 untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
obat asthin force untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
obat axtan untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
over panthenol apakah aman,0,0,0,,1,0,1,0.0,0.0,,12.0,,,0,0,0,1,stable,informational,False
oxybiome niacinamide manfaat,0,0,0,,1,0,1,0.0,0.0,,25.0,,,0,0,0,1,stable,informational,False
pakai hb apa biar cepat putih,0,0,0,,0,1,-1,0.0,0.0,,,2.0,,0,0,0,1,stable,informational,False
pakai hb dosting berapa kali sehari,0,0,0,,0,1,-1,0.0,0.0,,,3.0,,0,0,0,1,stable,informational,False
panduan+memilih+produk+kecantikan+organik+,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
panthenol apa,0,0,0,,0,7,-7,0.0,0.0,,,1.0,,0,0,0,7,stable,informational,False
panthenol buat apa,0,0,0,,3,0,3,0.0,0.0,,14.0,,,0,0,0,3,stable,informational,False
panthenol cocok untuk kulit apa,0,0,0,,2,0,2,0.0,0.0,,19.5,,,0,0,0,2,stable,informational,False
panthenol itu apa,0,0,0,,1,2,-1,0.0,0.0,,84.0,85.5,-1.5,0,0,0,3,stable,informational,False
panthenol manfaat,0,0,0,,3,5,-2,0.0,0.0,,22.3,45.8,-23.5,0,0,0,13,stable,informational,False
panthenol manfaat untuk wajah,0,0,0,,2,0,2,0.0,0.0,,10.0,,,0,0,0,3,stable,informational,False
panthenol untuk apa,0,0,0,,9,18,-9,0.0,0.0,,28.0,40.4,-12.4,0,0,0,42,stable,informational,False
panthenol untuk kulit apa,0,0,0,,5,3,2,0.0,0.0,,35.0,53.7,-18.7,0,0,0,11,stable,informational,False
parfum balm itu apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,7,stable,informational,False
parfum edt itu apa,0,0,0,,1,0,1,0.0,0.0,,13.0,,,0,0,0,1,stable,informational,False
parfum trend,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,3,stable,informational,False
parfum trend 2026,1,0,1,100,75,33,42,1.33,0.0,,8.5,2.1,6.4,0,1,1,120,declining,informational,False
parfum yang lagi trend,0,0,0,,0,1,-1,0.0,0.0,,,1.0,,0,0,0,1,stable,informational,False
parfum yang lagi trend sekarang,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
parfum yang sedang trend saat ini,0,0,0,,3,0,3,0.0,0.0,,4.3,,,0,0,0,3,stable,informational,False
peeling ketiak untuk apa,0,0,0,,0,1,-1,0.0,0.0,,,1.0,,0,0,0,1,stable,informational,False
perfume trend 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,3,stable,informational,False
pheromone itu apa,0,0,0,,1,0,1,0.0,0.0,,7.0,,,0,0,0,1,stable,informational,False
physiogel hypoallergenic untuk apa,0,0,0,,1,0,1,0.0,0.0,,4.0,,,0,0,0,1,stable,informational,False
ponds biome gel pink untuk kulit apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
produk nya apa saja,1,0,1,100,1,0,1,100.0,0.0,,1.0,,,0,1,1,1,declining,informational,False
pt mitra harapan mandiri,0,0,0,,2,0,2,0.0,0.0,,56.0,,,0,0,0,2,stable,informational,False
racikan hb dosting apa saja,0,0,0,,8,0,8,0.0,0.0,,3.8,,,0,0,0,8,stable,informational,False
sabun apa yang bisa memutihkan kulit,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
sanoxical 4 mg obat apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
selain itu merk apa lagi,0,0,0,,1,0,1,0.0,0.0,,6.0,,,0,0,0,1,stable,informational,False
siapa heni sagara,0,0,0,,3,0,3,0.0,0.0,,2.3,,,0,0,0,3,stable,informational,False
siapa ownernya,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
skin topical use suitable for all seasons obat apa,0,0,0,,8,0,8,0.0,0.0,,5.1,,,0,0,0,8,stable,informational,False
skincare trend,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,3,stable,informational,False
skincare trend 2026,0,0,0,,1,0,1,19.23,0.0,,9.0,,,0,0,5,26,stable,informational,False
skincare trends 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
skintific sensitive moisture gel dipakai kapan,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
soothing gel dari trueve untuk apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
sumber datanya,0,0,0,,1,0,1,0.0,0.0,,13.0,,,0,0,0,1,stable,informational,False
sunscreen trend,0,0,0,,5,10,-5,0.0,0.0,,3.4,4.9,-1.5,0,0,0,26,stable,informational,False
super glutathione #astaxanthin apakah aman,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
super glutathione astaxanthin apakah aman,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
super glutathione astaxanthin untuk apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
suplemen astaxanthin untuk apa,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
suplemen astria untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
swisse collagen complex untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
syarat keranjang di ig,0,0,0,,7,0,7,0.0,0.0,,7.4,,,0,0,0,7,stable,informational,False
syarat keranjang di instagram,6,17,-11,-64.7,107,141,-34,5.61,12.06,-6.45,2.3,1.4,0.9,0,1,34,362,declining,informational,False
syarat keranjang instagram,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,2,29,stable,informational,False
syarat keranjang kuning,0,0,0,,2,0,2,0.0,0.0,,9.5,,,0,0,0,2,stable,informational,False
syarat keranjang kuning di instagram,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,1,13,stable,informational,False
syarat keranjang kuning instagram,3,3,0,0.0,46,18,28,6.52,16.67,-10.15,2.9,2.3,0.5,0,3,11,118,declining,informational,False
syarat keranjang putih instagram,1,3,-2,-66.7,46,65,-19,2.17,4.62,-2.44,3.5,2.0,1.6,0,0,4,111,stable,informational,False
syarat menautkan keranjang di instagram,1,0,1,100,23,0,23,4.35,0.0,,5.8,,,0,0,1,23,stable,informational,False
syarat nya,0,0,0,,1,0,1,0.0,0.0,,4.0,,,0,0,0,1,stable,informational,False
syarat nya apa saja,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
timephoria pt apa,0,0,0,,0,1,-1,0.0,0.0,,,3.0,,0,0,0,1,stable,informational,False
tips cara pemakaian hb dosting,0,0,0,,2,0,2,0.0,0.0,,9.0,,,0,0,0,2,stable,informational,False
tips gunakan spray sanitizer untuk karpet,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
tips jualan parfum,0,0,0,,0,2,-2,0.0,0.0,,,24.5,,0,0,0,3,stable,informational,False
tips memutihkan ketiak,0,0,0,,13,2,11,0.0,0.0,,39.8,50.0,-10.1,0,0,0,17,stable,informational,False
tips mencerahkan ketiak,0,0,0,,1,0,1,0.0,0.0,,36.0,,,0,0,0,1,stable,informational,False
tisha beauty punya siapa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
toko kosmetik itu apa,0,0,0,,2,0,2,0.0,0.0,,10.0,,,0,0,0,2,stable,informational,False
toner dan micellar water apa bedanya,0,0,0,,1,0,1,0.0,0.0,,16.0,,,0,0,0,1,stable,informational,False
toner dan micellar water apakah sama,0,0,0,,6,10,-4,0.0,0.0,,24.5,26.9,-2.4,0,0,0,24,stable,informational,False
tren 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,4,stable,informational,False
tren body,0,0,0,,0,1,-1,0.0,0.0,,,12.0,,0,0,0,1,stable,informational,False
tren desain 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
tren formula skincare 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,7,stable,informational,False
tren global,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
tren industri 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
tren industri skincare global 2023-2026,0,0,0,,0,7,-7,0.0,0.0,,,8.9,,0,0,0,7,stable,informational,False
tren industri skincare global 2025,0,0,0,,0,33,-33,0.0,0.0,,,6.4,,0,0,0,33,stable,informational,False
tren kecantikan,0,0,0,,3,0,3,0.0,0.0,,7.0,,,0,0,0,4,stable,informational,False
tren kecantikan 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,1,29,stable,informational,False
tren kecantikan 2026,2,0,2,100,23,13,10,8.7,0.0,,5.4,12.0,-6.6,0,2,2,46,declining,informational,False
tren kecantikan saat ini,0,0,0,,5,0,5,0.0,0.0,,9.6,,,0,0,0,15,stable,informational,False
tren kecantikan terbaru 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,2,stable,informational,False
tren kecantikan terbaru.,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
tren kosmetik 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,18,stable,informational,False
tren kosmetik 2026,0,0,0,,1,8,-7,0.0,0.0,,11.0,18.1,-7.1,0,0,0,9,stable,informational,False
tren makeup 2026,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
tren mekap terbaru 2026,0,0,0,,1,0,1,0.0,0.0,,10.0,,,0,0,0,1,stable,informational,False
tren parfum,0,0,0,,11,0,11,0.0,0.0,,8.4,,,0,0,0,11,stable,informational,False
tren parfum 2026,1,0,1,100,91,75,16,1.1,0.0,,7.4,5.2,2.2,0,0,1,171,stable,informational,False
tren produk 2026,0,0,0,,0,2,-2,0.0,0.0,,,14.5,,0,0,0,2,stable,informational,False
tren produk global 2026 analisis pasar,0,0,0,,0,1,-1,0.0,0.0,,,8.0,,0,0,0,1,stable,informational,False
tren produk kekinian 2026 analisis pasar,0,0,0,,0,4,-4,0.0,0.0,,,9.2,,0,0,0,4,stable,informational,False
tren produk populer 2026 analisis pasar,0,0,0,,0,3,-3,0.0,0.0,,,9.3,,0,0,0,3,stable,informational,False
tren skincare,0,0,0,,12,1,11,0.0,0.0,,25.2,27.0,-1.8,0,0,0,13,stable,informational,False
tren skincare 2026,0,0,0,,9,1,8,3.7,0.0,,7.3,10.0,-2.7,0,0,1,27,stable,informational,False
tren skincare paling populer tahun 2026 untuk kesehatan kulit,0,0,0,,1,0,1,0.0,0.0,,10.0,,,0,0,0,1,stable,informational,False
tren skincare terbaru,0,0,0,,3,2,1,0.0,0.0,,13.7,13.5,0.2,0,0,0,8,stable,informational,False
tren sunscreen,0,0,0,,30,29,1,0.0,0.0,,6.0,7.1,-1.1,0,0,0,113,stable,informational,False
tren teknologi 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,2,stable,informational,False
trend aroma,0,0,0,,0,1,-1,0.0,0.0,,,2.0,,0,0,0,1,stable,informational,False
trend beauty 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,2,5,stable,informational,False
trend body,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,11,stable,informational,False
trend cantik,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
trend cosmetic 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,7,stable,informational,False
trend kecantikan 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
trend kosmetik 2025,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
trend kosmetik 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,1,stable,informational,False
trend makeup 2026,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,17,stable,informational,False
trend parfum,0,0,0,,8,5,3,0.0,0.0,,8.9,16.4,-7.5,0,0,0,14,stable,informational,False
trend parfum 2026,0,0,0,,15,11,4,0.0,0.0,,8.5,7.7,0.7,0,0,0,35,stable,informational,False
trend skincare,0,0,0,,1,0,1,0.0,0.0,,8.0,,,0,0,0,1,stable,informational,False
trend skincare 2026,0,0,0,,6,1,5,1.37,0.0,,12.5,18.0,-5.5,0,0,1,73,stable,informational,False
trend sunscreen,0,0,0,,1,0,1,0.0,0.0,,18.0,,,0,0,0,1,stable,informational,False
trends kosmetik,0,0,0,,0,0,0,0.0,0.0,,,,,0,0,0,2,stable,informational,False
vitacid gel dan cream bedanya apa,0,0,0,,3,0,3,0.0,0.0,,2.7,,,0,0,0,3,stable,informational,False
viva cosmetics punya siapa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
wajah berminyak karena apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
wardah moisturizer gel symradiance untuk kulit apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
wardah plump & firm gel moisturizer untuk apa,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
wardah plump & firm gel moisturizer untuk kulit apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
wardah plump & firm gel moisturizer untuk usia berapa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
whitelab pt apa,0,0,0,,1,0,1,0.0,0.0,,37.0,,,0,0,0,1,stable,informational,False
xidane natural astaxanthin 4 mg obat untuk apa,0,0,0,,1,0,1,0.0,0.0,,3.0,,,0,0,0,1,stable,informational,False
yang lagi tren sekarang,0,0,0,,1,0,1,0.0,0.0,,9.0,,,0,0,0,1,stable,informational,False
yang lagi trend sekarang,0,0,0,,1,0,1,0.0,0.0,,2.0,,,0,0,0,1,stable,informational,False
yang paling efektif apa,0,0,0,,1,0,1,0.0,0.0,,1.0,,,0,0,0,1,stable,informational,False
yang terbaik apa?,0,0,0,,1,0,1,0.0,0.0,,6.0,,,0,0,0,1,stable,informational,False
